timestamp,y,z,θ,y_dot,z_dot,θ_dot,y_req,z_req,θ_req,y_dot_req,z_dot_req,θ_dot_req,f_1,f_2
49.160000000000004,2.863678016659217,1.4220746058445417,0.03394961620536875,0.3162373553059135,0.5717454345957457,0.013170204876670208,2.863923417192835,1.4963767983642389,0.034063085243910864,0.31643579008725564,0.5428190921434402,0.013195648312736728,5.02084924183419,5.0212251595292265
49.17,2.8668233252804387,1.427803373834759,0.0340806917246437,0.3128221764241187,0.5740080888403352,0.013044898978324759,2.8670707011644896,1.5018148946605085,0.03419440992947,0.3130189334124807,0.5447965889842623,0.013069194453378301,5.019742008292218,5.02011960663428
49.18,2.8699344203220707,1.4335546555585736,0.03421051138385682,0.30939466088296663,0.5762481817630847,0.012919032864304276,2.870183754669525,1.5072726584517073,0.03432446725224348,0.30958971928618895,0.5467525781885926,0.012942176374460072,5.018630246114967,5.019009514340461
49.19,2.8730111790930937,1.439328224963671,0.034339069598790684,0.30595494388312117,0.5784656255560356,0.012792610122472986,2.8732624548099195,1.5127498742746663,0.034453251588647336,0.3061482830878823,0.5486869825373263,0.01281459780290788,5.017513995977148,5.017894923241842
49.2,2.8760534802569007,1.4451238551240602,0.034466360821240986,0.30250316110533454,0.5806603332910446,0.01266563436757486,2.8763066800438644,1.5182463258982861,0.034580757352505063,0.30269476067956713,0.5505997256634931,0.012686462493289637,5.016393298740787,5.016775874119638
49.21,2.8790612038360646,1.450941318248873,0.03459237953928529,0.29903944870510385,0.5828322189231109,0.012538109241291107,2.8793163101905552,1.5237617963320589,0.034706978995323996,0.2992292884004007,0.5524907320552663,0.012557774227862643,5.0152681954541,5.015652407941087
49.22,2.882034231217069,1.4567803856912365,0.0347171202775532,0.29556394330728475,0.584981197293687,0.012410038412295299,2.882291226434952,1.529296067834665,0.03483191100657308,0.2957520030612889,0.5543599270589548,0.012428536816618516,5.014138727350361,5.0145245658583235
49.230000000000004,2.88497244515497,1.4626408279571401,0.03484057759749628,0.2920767820007086,0.5871071841339417,0.012281425576307814,2.8852313113324555,1.534848921922542,0.03495554791395985,0.2922630419395028,0.5562072368819402,0.012298754097328292,5.013004935846707,5.013392389207183
49.24,2.887875729778003,1.4685224147143385,0.03496274609765854,0.2885781023327814,0.5892100960679895,0.012152274456149111,2.888136448813545,1.5404201393785122,0.035077884283708435,0.2887625427732574,0.5580325885955918,0.012168429935585465,5.011866862543019,5.01225591950609
49.25,2.890743970592153,1.4744249148013209,0.03508362041394822,0.28506804230404287,0.5912898506161007,0.01202258880179217,2.891006524188368,1.5460095002604528,0.03519891472083845,0.285250643756264,0.5598359101381505,0.01203756822484741,5.010724549220726,5.0111151984548625
