1.0,1.0,1.0
1.0125657368478254,1.2599200214859088,0.9848910455360583
1.0488214620185041,1.5240008412831032,0.9731143399346769
1.1072062877356885,1.7983146028076193,0.9651590926105618
1.186865471464616,2.088545562535536,0.9617373661412487
1.287554778372236,2.400160437759408,0.9638061879341935
1.4095688245644395,2.7385520966702264,0.9726082644769671
1.5536888086327447,3.109160999522529,0.989731179975786
1.7211458154855326,3.5175771405477376,1.0171865430813196
1.9135964186133427,3.969623510771946,1.057511841610783
2.1331076244120197,4.4714201725562726,1.1138988859439287
2.3821482898088204,5.029425746524278,1.190353701233751
2.6635839805024095,5.650450263187184,1.2918935221543897
2.980671781284982,6.341629687388883,1.4247870088900427
3.337050761148143,7.110347708338582,1.5968436599621516
3.7367225515882834,7.964084306604916,1.8177571682739364
4.184014714807306,8.910162897295116,2.099504385932792
4.683517147446148,9.955358379223926,2.4567954613394836
5.239978586390336,11.10531741383506,2.907559880749456
5.858146318742514,12.36373065501569,3.4734352243377153
6.542527562486533,13.731186726894435,4.180197410615114
7.2970460986065016,15.203634048372518,5.058029653427705
8.124563573267064,16.77038721955469,6.141469434871886
9.026233329725754,18.411652648367667,7.468798285477424
10.00065889304609,20.095632210830075,9.080554474629366
11.042844257379148,21.77541719959203,11.016773402807809
12.142955568371955,23.386128558292956,13.312535885113752
13.284970947391512,24.84309585523146,15.991501340623513
14.445381870336712,26.04225112765099,19.057419155396513
15.592221803431247,26.864211916287513,22.48424462730552
16.68481406441426,27.183492561284304,26.206460321137108
17.67470325749978,26.88358320622991,30.112350864856683
18.508190066697814,25.877015854627786,34.04382208543618
19.130652658144957,24.127116937037847,37.80613263575489
19.492384384878612,21.665729556967403,41.18890867923771
19.555094591280877,18.600223751125768,43.99603822533661
19.29772921760335,15.104975353619558,46.077768180214825
18.720150203133755,11.397281835810853,47.35586692688126
17.84363388905744,7.703503094485843,47.83402905938609
16.708009043579043,4.224998371261298,47.59071236792871
15.366199562138556,1.1130361782689047,46.757842914364474
13.877557451519186,-1.5423138318798162,45.49306167553501
12.301453118110574,-3.709692649990062,43.953661355110185
10.692205435715774,-5.404655638492039,42.27770781547525
9.095843411977553,-6.674058004069799,40.57411030578242
7.548658087535043,-7.581102755317535,38.92045738573442
6.077172706188318,-8.19358393008948,37.366038549054586
4.699044660278064,-8.576058623457923,35.93741095527642
3.424450506272219,-8.785532534631896,34.64452562348704
2.257615654314403,-8.869756972587469,33.48624344018924
1.198272780582192,-8.867197339240116,32.45473983695478
0.24293531234226629,-8.807911955121767,31.538726550475644
-0.6140557296016054,-8.714814087459285,30.725638315750626
-1.379709487863009,-8.604996527086561,30.003009604632933
-2.0617630470692667,-8.49094956951143,29.35926502323627
-2.668226020461576,-8.381601221394238,28.784111067242574
-3.2070581296183756,-8.283165086816727,28.268672282616375
-3.685949359461816,-8.199810129341838,27.805473849336718
-4.1121771845732304,-8.134178257659023,27.388339643073603
-4.492520425735316,-8.087778057784641,27.01225036660125
-4.833213852748667,-8.061280800229516,26.673189148824548
-5.139931462000803,-8.054740874004832,26.36799042108549
-5.417789405794409,-8.067758518663606,26.094200350199536
-5.671361916931699,-8.09959883318416,25.849952389817645
-5.904705373142685,-8.149277791207288,25.633858679611055
-6.121386999320071,-8.215623416918687,25.444916419674232
-6.324515715034893,-8.297318305020656,25.282427527327595
-6.51677338576496,-8.392928197731953,25.145929547180078
-6.700445295720906,-8.500920256007053,25.03513573941739
-6.877449079261395,-8.619673888017173,24.94988239329985
-7.049361664866403,-8.747486448748251,24.890081627509467
-7.217444028555304,-8.882575739563165,24.855678201921233
-7.382663742773472,-9.023080968199292,24.84660915202956
-7.545715456465813,-9.167063640511712,24.862765355308184
-7.707039562093885,-9.312509715170181,24.903954442885322
-7.866839401973918,-9.457334236257383,24.96986477801884
-8.025097442932275,-9.599389544382602,25.060030533438173
-8.181590906017243,-9.736478034987426,25.173798209615008
-8.335907376135479,-9.866370265633082,25.310295239236154
-8.48746093280407,-9.986828997558574,25.46840160913923
-8.635509334517762,-10.095639479828112,25.646725684481627
-8.779172751838384,-10.190645941522972,25.84358562099104
-8.91745447470801,-10.269793850605424,26.0569978760998
-9.04926391510715,-10.331177038450036,26.2846743531178
-9.173442086275562,-10.373088298404827,26.524029610080376
-9.288789566221014,-10.394071578001563,26.772199317367495
-9.39409675154287,-10.392973440512693,27.026070746085587
-9.48817598702328,-10.368991122496313,27.282325517052797
-9.569894930345354,-10.321714311970123,27.53749416020725
-9.638210296572485,-10.251157764476334,27.788021267966457
-9.69220094293271,-10.157782096621872,28.030339233579305
-9.731099120846176,-10.0425005635213,28.260947821119665
-9.754318657142294,-9.906670326313632,28.476496198369084
-9.761478843917931,-9.752067607482465,28.673863654659087
-9.7524229237496,-9.580847145882357,28.850235084875745
-9.727230252849365,-9.395487409100047,29.003167484495957
-9.686221498906633,-9.198723995797831,29.130644171348152
-9.629956563701,-8.993474465125292,29.23111419384758
-9.559225287024516,-8.782758380827984,29.303515335154827
-9.475031357793828,-8.569616599689455,29.347280185296594
-9.378570199640727,-8.35703374918194,29.36232582362751
-9.27120188397934,-8.147867447696141,29.349028629245232
-9.154420332044818,-7.944787176508515,29.30818653039549
-9.029820185640439,-7.750224894449549,29.24097155555002
-8.899062750707904,-7.566338585077325,29.14887583110361
-8.763842353809203,-7.394989032333635,29.033654188432084
-8.625854312206155,-7.237729312401307,28.89726632910101
-8.486765521756665,-7.095805824980954,28.74182110372596
